categories,source,title,date_text,place,fee,url
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'25 コンサートツアー秋 ～Movin’ Forward～ 11/15 札幌 昼公演,2025-11-15 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/440500
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'25 コンサートツアー秋 ～Movin’ Forward～ 11/15 札幌 夜公演,2025-11-15 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/440501
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),LiSA LiVE is Smile Always～PATCH WALK～ 札幌公演,2025-11-01 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/426460
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),Vaundy one man live VAWS hall tour “little punk”,2025-10-18 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/439888
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),コズミックどろ団子ツアー 北海道公演,2025-10-09 (木),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/449196
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),"≠ME 全国ツアー2025 「We want to find ""カフェ樂園""」北海道公演",2025-07-06 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/417301
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),billboard classics 山崎育三郎 Premium Symphonic Concert Tour 2025 ～Eleganza～【北海道】,2025-07-02 (水),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/419693
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),聖飢魔II 地球デビュー40周年 期間限定再集結 大黒ミサツアー 「THE END OF SEASON ONE」北海道,2025-06-28 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/411104
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),SAKANAQUARIUM 2025 “怪獣” 札幌公演 2日目,2025-05-04 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/425550
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),SAKANAQUARIUM 2025 “怪獣” 札幌公演 1日目,2025-05-03 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/425549
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'25 コンサートツアー春 ～Mighty Magic～ 4/26 札幌 昼公演,2025-04-26 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/418432
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'25 コンサートツアー春 ～Mighty Magic～ 4/26 札幌 夜公演,2025-04-26 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/418433
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),爆上戦隊ブンブンジャー ファイナルライブツアー2025 札幌公演 4/20 10:30,2025-04-20 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/416867
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),爆上戦隊ブンブンジャー ファイナルライブツアー2025 札幌公演 4/20 14:00,2025-04-20 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/416868
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),Hello! Project 2025 Winter Fes. 「合」 2/15,2025-02-15 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/402225
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),billboard classics × SNOOPY『Magical Christmas Night 2024』北海道公演,2024-12-12 (木),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/399703
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),－真天地開闢集団－ジグザグ 札幌,2024-11-30 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/399148
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'24 コンサートツアー秋 WE CAN DANCE ! 札幌 昼公演,2024-11-03 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/388150
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'24 コンサートツアー秋 WE CAN DANCE ! 札幌 夜公演,2024-11-03 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/388152
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),BUMP OF CHICKEN TOUR 2024 Sphery Rendezvous 北海道公演 2日目,2024-10-16 (水),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/390096
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),BUMP OF CHICKEN TOUR 2024 Sphery Rendezvous 北海道公演 1日目,2024-10-15 (火),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/390095
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),【10/1】山下達郎 PERFORMANCE 2024 北海道,2024-10-01 (火),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/392022
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),billboard classics ELECTRO produced by Tetsuya Komuro (2024/08/12),2024-08-12 (月),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/389061
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),ミュージカル『この世界の片隅に』 北海道公演 6/9,2024-06-09 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/369787
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),ミュージカル『この世界の片隅に』 北海道公演 6/8 12:00,2024-06-08 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/369785
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),ミュージカル『この世界の片隅に』 北海道公演 6/8 17:00,2024-06-08 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/369786
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),ミュージカル『この世界の片隅に』 北海道公演 6/7,2024-06-07 (金),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/369784
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),ミュージカル『この世界の片隅に』 北海道公演 6/6,2024-06-06 (木),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/369783
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),「私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～」6/1北海道,2024-06-01 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/372794
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'24 コンサートツアー春 MOTTO MORNING MUSUME。 北海道 夜公演,2024-04-13 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/373040
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'24 コンサートツアー春 MOTTO MORNING MUSUME。 北海道 昼公演,2024-04-13 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/373042
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),王様戦隊キングオージャー ファイナルライブツアー2024 サッポロ国 4/7 10:30,2024-04-07 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/369708
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),王様戦隊キングオージャー ファイナルライブツアー2024 サッポロ国 4/7 14:00,2024-04-07 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/369709
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),TM NETWORK 40th FANKS intelligence Days 〜STAND 3 FINAL〜 【Day32】,2024-03-02 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/360887
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),Hello! Project 2024 Winter 〜THREE OF US〜【チームB】2/23,2024-02-23 (金),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/362011
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),Hello! Project 2024 Winter 〜THREE OF US〜【チームA】2/23,2024-02-23 (金),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/362009
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),「DAICHI MIURA LIVE TOUR 2023 OVER」追加公演 札幌,2024-01-27 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/365457
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),LiSA LiVE is Smile Always～LANDER～ 札幌公演,2023-11-26 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/331999
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'23コンサートツアー秋 Neverending Shine Show 11/25,2023-11-25 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/349357
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),モーニング娘。'23コンサートツアー秋 Neverending Shine Show 11/25②,2023-11-25 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/349358
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),milet 全国ホールツアー2023 北海道公演,2023-11-23 (木),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/344379
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),めざましテレビ30周年フェスin札幌,2023-10-15 (日),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/356863
🎵 音楽ライブ,イベンターノート(札幌文化芸術劇場hitaru),Ado全国ツアー2023「マーズ」 北海道公演,2023-08-12 (土),札幌文化芸術劇場hitaru,,https://www.eventernote.com/events/331022
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Bruno Mars - The Romantic Tour in Japan 札幌 Day2,2027-01-11 (月),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/483440
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Bruno Mars - The Romantic Tour in Japan 札幌 Day1,2027-01-10 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/483439
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),YOASOBI ASIA 10-CITY DOME & STADIUM TOUR 2026-2027 北海道公演 DAY2,2026-11-15 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/458278
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),YOASOBI ASIA 10-CITY DOME & STADIUM TOUR 2026-2027 北海道公演 DAY1,2026-11-14 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/458277
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Snow Man DOME TOUR 2026-2027 ALL SUITE 北海道 3日目,2026-11-01 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/489826
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Snow Man DOME TOUR 2026-2027 ALL SUITE 北海道 2日目,2026-10-31 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/489825
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Snow Man DOME TOUR 2026-2027 ALL SUITE 北海道 1日目,2026-10-30 (金),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/489824
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),SBI MUSIC CIRCUS HOKKAIDO -DAYBREAK-,2026-09-26 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/489382
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),SBI MUSIC CIRCUS HOKKAIDO -AFTER DARK-,2026-09-26 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/490183
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),水曜どうでしょう祭UNITE2026 本 祭 9月6日,2026-09-06 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/469277
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),水曜どうでしょう祭UNITE2026 本 祭 9月5日,2026-09-05 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/469276
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),水曜どうでしょう祭UNITE2026 前日祭,2026-09-04 (金),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/469278
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),TSUIMA presents FOR TITLE マッチ,2026-05-06 (水),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/476012
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),JAL SAPPORO MUSIC EXPERIENCE 2026【4/19】,2026-04-19 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/470624
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),JAL SAPPORO MUSIC EXPERIENCE 2026,2026-04-19 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/470629
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),JAL SAPPORO MUSIC EXPERIENCE 2026【4/18】,2026-04-18 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/470625
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Vaundy DOME TOUR 2026 北海道,2026-03-28 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/425985
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ARASHI LIVE TOUR 2026 We are ARASHI 北海道公演 3/15,2026-03-15 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/467901
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ARASHI LIVE TOUR 2026 We are ARASHI 北海道公演 3/14,2026-03-14 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/467880
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ARASHI LIVE TOUR 2026 We are ARASHI 北海道公演 3/13,2026-03-13 (金),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/467865
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ALGS YEAR 5 CHAMPIONSHIP FINAL,2026-01-18 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/457353
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Snow Man Dome Tour 2025-2026 ON 北海道 2日目,2025-11-16 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/447358
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Snow Man Dome Tour 2025-2026 ON 北海道 1日目,2025-11-15 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/447357
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),"Mrs. GREEN APPLE DOME TOUR 2025 ""BABEL no TOH"" 北海道 二日目",2025-11-02 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/445655
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),"Mrs. GREEN APPLE DOME TOUR 2025 ""BABEL no TOH"" 北海道 一日目",2025-11-01 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/445654
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ONE OK ROCK DETOX JAPAN TOUR 2025 札幌,2025-09-06 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/439885
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),2025明治安田J2リーグ 第28節 北海道コンサドーレ札幌 vs RB大宮アルディージャ タイトル未定＆NEO JAPONISM＆selfish ミニLIVE,2025-08-30 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/441583
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),サザンオールスターズ LIVE TOUR 2025「THANK YOU SO MUCH!!」北海道公演 2日目,2025-05-11 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/402860
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),サザンオールスターズ LIVE TOUR 2025「THANK YOU SO MUCH!!」北海道公演 1日目,2025-05-10 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/402859
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),2025明治安田J2リーグ 第10節 北海道コンサドーレ札幌 vs 藤枝MYFC タイトル未定&fishbowl ミニLIVEステージ,2025-04-20 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/425768
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),SixTONES ストーンズ LIVE TOUR 2025 YOUNG OLD 北海道公演,2025-03-22 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/434283
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),米津玄師 2025 TOUR / JUNK 北海道公演,2025-02-21 (金),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/389954
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Snow Man DOME TOUR 2024 RAYS 北海道2日目,2024-11-10 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/390377
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),Snow Man DOME TOUR 2024 RAYS 北海道1日目,2024-11-09 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/390378
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),赤黒満員大作戦,2024-08-10 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/385136
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),King Gnu Dome Tour THE GREATEST UNKNOWN 札幌公演,2024-03-23 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/356012
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),B’z LIVE-GYM Pleasure 2023 -STARS- 札幌公演,2023-08-26 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/332684
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ONE OK ROCK 2023 LUXURY DISEASE JAPAN TOUR 札幌公演,2023-05-13 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/335185
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),【12/17】桑田佳祐 LIVE TOUR 2022「お互い元気に頑張りましょう‼」supported by ＳＯＭＰＯグループ 札幌公演,2022-12-17 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/320668
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),＜TVアニメ『ゴールデンカムイ』×北海道コンサドーレ札幌 supported by Diamond head＞ 2022明治安田生命J1リーグ第34節 北海道コ,2022-11-05 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/321998
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),「プロ野球 北海道日本ハムファイターズVS福岡ソフトバンクホークス ファーストピッチ」金川紗耶,2022-08-04 (木),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/319247
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),【ラブライブ！シリーズ×パ・リーグ6球団コラボ】 5月11日（水） Liella!×ファイターズ,2022-05-11 (水),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/304357
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),【ラブライブ！シリーズ×パ・リーグ6球団コラボ】 5月11日（水） Liella!×ファイターズ スペシャルトークショー,2022-05-11 (水),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/304605
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),AAA DOME TOUR 15th ANNIVERSARY -thanx AAA lot-札幌,2021-12-25 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/282174
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),【延期】AAA DOME TOUR 2020 札幌,2020-12-26 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/247965
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),GLAY DOME TOUR 2020 DEMOCRACY 25TH “HOTEL GLAY GRAND FINALE” 札幌,2020-12-19 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/246678
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),コープさっぽろ presents ふわふわアドベンチャー in 札幌ドーム mirage² パフォーマンス 1/6,2020-01-06 (月),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/237577
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),コープさっぽろ presents ふわふわアドベンチャー in 札幌ドーム mirage² パフォーマンス 1/5,2020-01-05 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/237575
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ARASHI Anniversary Tour 5×20 北海道追加公演 11/16,2019-11-16 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/194958
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ARASHI Anniversary Tour 5×20 北海道追加公演 11/15,2019-11-15 (金),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/194957
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),ARASHI Anniversary Tour 5×20 北海道追加公演 11/14,2019-11-14 (木),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/194956
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),北海道日本ハムファイターズ《RESPECT DAYS〜秋の大感謝祭〜》『ダイヤのA actⅡ』コラボ企画 プレゲームショー,2019-09-08 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/223674
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),北海道日本ハムファイターズ《RESPECT DAYS〜秋の大感謝祭〜》『ダイヤのA actⅡ』コラボ企画 スペシャルトークショー,2019-09-08 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/223671
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),北海道日本ハムファイターズ《RESPECT DAYS〜秋の大感謝祭〜》『ダイヤのA actⅡ』コラボ企画 スタジアムアナウンス,2019-09-08 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/223675
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),"GENERATIONS LIVE TOUR 2019 ""少年クロニクル"" 北海道8/31",2019-08-31 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/218964
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),北海道日本ハムファイターズ 仮面ライダージオウコラボゲーム,2019-08-18 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/219768
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),関ジャニ∞ 2019「十五祭」北海道公演,2019-07-14 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/200019
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),"三代目 J SOUL BROTHERS LIVE TOUR 2019 ""RAISE THE FLAG"" 6/22 北海道",2019-06-22 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/189791
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),サザンオールスターズ LIVE TOUR 2019 札幌公演2日目,2019-06-09 (日),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/198470
🎵 音楽ライブ,イベンターノート(大和ハウスプレミストドーム（札幌ドーム）),サザンオールスターズ LIVE TOUR 2019 札幌公演1日目,2019-06-08 (土),大和ハウスプレミストドーム（札幌ドーム）,,https://www.eventernote.com/events/198450
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),桑田佳祐 夏祭りツアー 2026 supported by カンロ 北海道公演 8/28(金),2026-08-28 (金),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/263964
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),桑田佳祐 夏祭りツアー 2026 supported by カンロ 北海道公演 8/27(木),2026-08-27 (木),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/253926
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),Fujii Kaze Pre: Prema Tour 北海道公演 7/17,2026-07-17 (金),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/467752
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),Fujii Kaze Pre: Prema Tour 北海道公演 7/16,2026-07-16 (木),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/467751
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),乃木坂46 真夏の全国ツアー2026 北海道 Day2,2026-07-05 (日),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/464615
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),乃木坂46 真夏の全国ツアー2026 北海道 Day1,2026-07-04 (土),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/464614
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),B’z LIVE-GYM 2026 -FYOP＋- 北海道公演 2日目,2026-05-17 (日),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/460952
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),SixTONES LIVE TOUR 2026「MILESixTONES」 北海道公演 5/10 12:00,2026-05-10 (日),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/467849
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),SixTONES LIVE TOUR 2026「MILESixTONES」 北海道公演 5/10 17:00,2026-05-10 (日),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/467852
🎵 音楽ライブ,イベンターノート(真駒内セキスイハイムアイスアリーナ),SixTONES LIVE TOUR 2026「MILESixTONES」 北海道公演 5/9 12:00,2026-05-09 (土),真駒内セキスイハイムアイスアリーナ,,https://www.eventernote.com/events/467838
